image_id,original_captions,generated_caption
2874876837_80d178ba9b.jpg,トランポリンで跳ね返る少年。 | トランポリンにジャンプする少年。 | 少年がトランポリンに飛び乗る。 | 白い長袖のTシャツを着た小さな男の子がトランポリンにジャンプします。 | 少年は家の外のトランポリンに飛び乗ります。,噴水で遊んでいる2人の子供。
1056249424_ef2a2e041c.jpg,子供たちは水中で遊んでいます。 | 黄色とオレンジ色のボールを備えた2人の男の子が、フィールドの前の水で遊んでいます。 | 二人の男の子が水たまりで遊ぶ。 | 晴れた日には、2人の子供が泥の中で風船で遊んでいます。 | 2人の子供が走って水で遊んでいます。,2人の男性が湖の端に座っています。
3484820303_7be0e914b4.jpg,男の子は自転車に乗っていて、その後ろに傘を持って女の子がいます。 | カップルは傘と自転車で外に立っています。 | 傘を持つ少女が、笑顔の男の子に行商をした自転車の後ろに乗っています。 | 男性が傘を持っている女性と一緒に自転車に乗っています。 | 自転車に男の子がいます。そして、傘を持って、背中を登っている女の子。,自転車を運ぶ男。
3474912569_7165dc1d06.jpg,少女は、人々のグループが彼女に従う間、救助を読む兆候を持っています。 | ヘッドバンドを着ている女の子は、路上でピンクの看板を持っています。 | 群衆のリードを歩いているヘッドバンドの女性が「救助」というサインを持っています。 | 青いシャツを着た若い女の子が歩道を歩いていて、「救助」と言うピンクの看板を持ち上げています。 | 抗議で青いシャツを着た女の子。,街の通りを歩いている2人。
2473689180_e9d8fd656a.jpg,男ジェット搭乗。 | パラソルファーは水の上で空中にあります。 | ウェイクボーダーは、上向きの線をつかまえながらトリックを試みています。 | ウェイクボーダーが大きな波を飛び越えています。 | 空中のウェイクボードにいる人,ボード上の2人。
3172280520_e7655fb596.jpg,ハゲの男は2人の笑顔の女の子とポーズをとっています。 | 男と2人の女の子がカメラに微笑んでいます。 | 赤いシャツを着た男性は、2人の女性が白と笑顔を着て立っています。 | 顔の毛を持つ男は、背後に都市の風景を持つ2人の女の子と一緒にポーズをとります。 | 2人の女性と1人の男性が写真を撮っています。,2人の男性が一緒にポーズをとります。
2270483627_16fe41b063.jpg,大きな黄褐色の犬が水に飛び込んでいます。 | 明るい茶色の犬が水中で走っています。 | 明るい色の犬が水面に飛び散ります。 | 池や川のほとりの水に水をかける日焼けした犬。 | 白い犬が水の中を飛び散っています。,犬が水を飛び越えます。
451326127_2d95a2e1c2.jpg,森の倒れた木を飛び越える犬 | 犬が森の中に落ちた木の上を飛び越えます。 | 森の倒れた木を飛び越える大きな犬。 | 大きな茶色の犬は、樹木が茂ったエリアの低い木の幹を飛び越えます。 | ドイツの羊飼いは倒れた木を飛び越えています。,木で遊んでいる2匹の犬。
2222559267_6fd31e3941.jpg,通りを歩いている男と小さな女の子。 | 男と男が通りを歩いて手を握っています。 | 男と少女が犯罪についての兆候の隣を歩いています。 | 黒いジャケットを着た男は、街の通りを歩いている間に小さな女の子の手を握っています | 黒いジャケットの男は、黄色い看板を渡すときに小さな女の子の手を握っています。,何人かの人が通りを歩いています。
3321516504_5ee97771cb.jpg,男は眠っている赤ちゃんを黄色い毛布で抱きしめます。 | 黄色いアフガンと一緒に眠っている赤ちゃんを抱えている黒いシャツと帽子を着た男。 | 帽子をかぶった男は、幼児と一緒にソファに座っています。 | メガネと帽子と赤ちゃんを抱えた男。 | 男は毛布に包まれた眠っている赤ちゃんを持ってソファに座っています,ソファに座っている赤ちゃん。
3515451715_ac5ac04efa.jpg,お母さんが2人の子供をスイングで押しています。 | 母親は公園で2人の子供を振って押します。 | 女性が子供をスイングで押して、別の揺れた子供が見ている。 | スイングで2人の子供を押している女性。 | 女性が押している2人の子供が彼らを押しています,3人の子供がタイヤスイングで遊んでいます。
2256320794_0286c31bfa.jpg,犬は砂の上を歩いています。 | ラッシーのように見える犬、面白い顔を作る犬。 | 子犬が砂の中を走ります。 | 犬は畑で口を開いています。 | コリーは砂地に屋外に立っています。,黒と白の犬がフリスビーを追いかけています。
429851331_b248ca01cd.jpg,口の中に紫と黒を持っている茶色の犬。 | 犬が黒いフリスビーを捕まえます。 | 大きな濡れた黄色の犬が彼のおもちゃを撤回します。 | おもちゃで走っている犬。 | 濡れた犬は砂の上で遊んでいる間におもちゃを捕まえます。,犬は庭に立っています。
3616771728_2c16bf8d85.jpg,黄色の騎手と青の騎手が芝生の競走路で馬をレースしています。 | 黄色い帽子をかぶった騎手は、青を着た騎手の縁を覆っています。 | ライダーと一緒に2頭の馬、トラックに沿ってレース。 | 2人の騎手、1つは黄色で、もう1つは青で、レースで馬に乗っています。 | 2匹のジョッキー競走馬,2つのグレイハウンドがレースにいます。
1263126002_881ebd7ac9.jpg,女の赤ちゃんが彼女の緑のベビーベッドから登ろうとしています | ピグテールを着た赤ちゃんは、プレイペンから登ろうとします。 | ピグテールの女性の幼児は、緑と白のプレイペンから登ろうとしています。 | 幼児は緑のプレイペンにあります。 | 緑のプレイペンから登ろうとする黄色い部屋に金髪のピグテールが付いた赤ちゃん。,ベッドに座っている赤ちゃん。
3342822192_082f932ef2.jpg,ゴールキーパーは、白いホッケースティックを持ってパックをブロックします。 | ホッケーのゴールキーパーが氷の上でしゃがみます。 | 氷上のゲームのホッケーゴールキーパー。 | ホッケー選手は、ゴールからパックをブロックしようとします。 | 膝の上のホッケーのゴールキーパーを見下ろしています,ホッケー選手はホッケーのホッケー選手。
3286111436_891ae7dab9.jpg,バスケットボール選手がドリブルします。 | ノースカロライナのバスケットボール選手は、ボールを手にして動きます。 | 青いジャージーの男がバスケットボールをします。 | ノースカロライナのバスケットボール選手がボールをドリブルします。 | バスケットボール選手はボールを保持します。,バスケットボール選手。
