image_id,original_captions,generated_caption
2874876837_80d178ba9b.jpg,Un ragazzo che rimbalza su un trampolino. | Un ragazzo che salta su un trampolino. | Un ragazzo salta su un trampolino. | Un bambino in una maglietta bianca a maniche lunghe salta su un trampolino. | Il ragazzo salta sul trampolino fuori casa.,Un ragazzo salta su un trampolino.
3599442049_e448c7c9b2.jpg,"Un ragazzo che prende a pugni con uno spruzzo di neve. | Un giovane magro in montagna, gettando neve. | Un ragazzo senza camicia prende a pugni la neve. | Un giovane senza camicia prende a pugni la neve come se stesse vendendo un profumo. | Un ragazzo gioca sulla neve senza maglietta.",Una ragazza che indossa una camicia a strisce si arrampica su una montagna innevata.
2232518012_8cb0bbc43b.jpg,Un gruppo di cani da grigio in una gara che lascia il cancello | I levrieri corrono su una pista. | Molti cani corrono in pista. | I cani sono pronti a correre e indossano tutti i musi. | I levrieri da corsa si sono rotti dal cancello di partenza.,I levrieri musorici corrono in pista.
3376014640_ff5b00769f.jpg,"Un uomo si trova su una tavola da surf nell'oceano con un bastone in mano. | Un uomo si trova su una tavola da surf, remando nell'oceano. | Un surfista usa un remo per uscire nell'oceano. | L'uomo sta sulla tavola da surf con pagaia nell'oceano. | Il surfista passa un compagno di surfista mentre si rema nel surf.",Una ragazza in costume da bagno blu si trova nell'oceano.
2267682214_e1434d853b.jpg,Un cane marrone e arruffato ha un giocattolo di neve in plastica in bocca. | Un cane marrone peloso porta il suo giocattolo in bocca fuori. | Un cane shaggy gioca con un giocattolo. | Un cane arruffato con un giocattolo in bocca. | Un piccolo cane con i capelli lunghi tiene in bocca un giocattolo da neve.,Un cane marrone sta giocando con una palla rossa.
3009644534_992e9ea2a7.jpg,Una foto in primo piano di un cagnolino con una palla bucata in bocca. | Un cane che trasporta una palla bianca. | Un cane prende una palla in un campo. | Un cane trots con una palla in bocca. | Il cane porta fuori una palla da soffio,Un cane corre attraverso l'erba con una palla in bocca.
3315726723_64c9b0a945.jpg,Due uomini che indossavano attrezzature da wrestling con la testa pressate insieme. | Due lottatori si afferrano per le braccia; Un arbitro è in piedi sullo sfondo. | Due lottatori afferrano le mani e mettono insieme la testa. | I lottatori in procinto di iniziare una partita. | I lottatori hanno bloccato in concorrenza,Due lottatori di sumo combattono per la palla.
3558251719_3af5ae2d02.jpg,Un cane marrone è in piedi sulle gambe posteriori cercando di raggiungere qualcosa nella mano dell'uomo. | Un uomo e un cane stanno giocando in un campo | Un uomo e un cane si fermano nell'erba. | Un uomo che tiene il bastone e gioca con un cane. | L'uomo ha un cane al guinzaglio e sembra insegnare a stare sulle zampe posteriori.,Un cane marrone sta correndo su un sentiero sterrato.
3584561689_b6eb24dd70.jpg,Un gruppo di ragazzi gioca a basket insieme. | Il giocatore di basket fa un tiro come altri giocatori per cercare di intercettare. | Alcuni adolescenti si stanno arrampicando per un basket sotto la rete. | Queste persone giocano a basket all'aperto. | Due uomini che giocano a basket sotto un cielo blu,Due ragazzi giocano a basket.
3104182973_5bb1c31275.jpg,Un mucchio di persone vicino a un albero di tipo natalizio. | Un paio si affretta oltre un parco di pattinaggio su ghiaccio urbano. | Molte persone sono fuori a guardare i pattinatori di ghiaccio. | Le persone pattinano in una pista all'aperto attorno a un enorme albero di Natale. | Persone che camminano accanto a una pista di pattinaggio all'aperto con un albero al centro.,Un gruppo di persone si siede su una panchina fuori da un edificio.
1056249424_ef2a2e041c.jpg,"I bambini giocano in acqua. | Due ragazzi, uno con una palla gialla e arancione, giocano in un po 'd'acqua davanti a un campo. | Due ragazzi giocano in una pozzanghera. | Due bambini giocano con un pallone in fango in una giornata di sole. | Due bambini corrono e giocano in un po 'd'acqua.",Due bambini giocano in acqua.
3484820303_7be0e914b4.jpg,"Un ragazzo è in bicicletta e c'è una ragazza sul retro con un ombrello. | Un paio si trova fuori con un ombrello e una bicicletta. | Una ragazza con un ombrello sta cavalcando sul retro di una bicicletta sparsa da un ragazzo sorridente. | Un uomo cavalca una bici con una donna che tiene un ombrello. | C'è un ragazzo in bicicletta; E una ragazza, con in mano un ombrello, si arrampica sulla schiena.",Un ragazzo con una camicia blu sta cavalcando un monociclo lungo la strada.
3474912569_7165dc1d06.jpg,"Una ragazza porta un cartello che legge il salvataggio mentre un gruppo di persone la segue. | Una ragazza che indossa una fascia porta un cartello rosa per strada. | Una donna con una fascia che cammina al comando di una folla, con in mano un cartello che dice ""il salvataggio"". | Una ragazza con una camicia blu sta camminando sul marciapiede e solleva un cartello rosa che dice ""Il salvataggio"". | Ragazza con camicia blu a una protesta.",Una donna che indossa un cappello da cowboy cammina per strada.
2473689180_e9d8fd656a.jpg,Un imbarco di jet da uomo. | Un parasurfer è disperso nell'acqua. | Un wakeboarder sta tentando un trucco mentre si aggrappa alle linee puntate verso l'alto. | Un wakeboarder sta saltando un'onda enorme. | persona su un wakeboard in aria,Un uomo che cavalca una tavola da surf su un'onda.
3172280520_e7655fb596.jpg,Un uomo calvo posa con due ragazze sorridenti. | Un ragazzo e due ragazze sorridono alla telecamera. | Un uomo con una camicia rossa si trova con due donne che indossano bianca e sorride. | Un uomo con i peli del viso posa insieme a due ragazze con un paesaggio cittadino dietro di loro. | Due donne e un uomo in posa per una fotografia.,Un uomo e una donna posano per una foto.
2270483627_16fe41b063.jpg,Un grande cane marrone chiaro salta in acqua. | Un cane marrone chiaro sta correndo in acqua. | Un cane di colore chiaro schizza attraverso l'acqua. | Un cane marrone chiaro che schizza in acqua sulla riva di uno stagno o di un fiume. | Un cane bianco sta schizzando attraverso l'acqua.,Un cane che schizza attraverso l'acqua.
451326127_2d95a2e1c2.jpg,Un cane che salta su un albero caduto nella foresta | Un cane salta su un albero caduto nella foresta. | Un grande cane che salta su un albero caduto nella foresta. | Grande cane marrone salta su un baule di alberi bassi in una zona boscosa. | Il pastore tedesco sta saltando su un albero caduto.,Un cane salta su un albero caduto nei boschi.
2222559267_6fd31e3941.jpg,Un uomo e una bambina che cammina per strada. | Un uomo e una ragazza tengono le mani camminando per strada. | Un uomo e una bambina camminano accanto a un cartello sul crimine. | Un uomo con una giacca nera tiene la mano di una bambina mentre cammina per la strada della città | L'uomo con la giacca nera tiene la mano della bambina mentre passano un cartello giallo.,Un uomo e una donna che camminano per strada.
3321516504_5ee97771cb.jpg,Un uomo tiene un bambino addormentato con una coperta gialla. | Un uomo con una camicia nera e un cappello con in mano un bambino addormentato con un afgano giallo. | Un uomo con un cappello si siede su un divano con un bambino. | Un uomo con occhiali e un cappello e un bambino. | L'uomo si siede sul divano tenendo un bambino addormentato avvolto in una coperta,Un uomo e una donna sono seduti su un divano accanto a un bambino.
3515451715_ac5ac04efa.jpg,Una mamma sta spingendo i suoi due figli sull'altalena. | Una madre spinge due bambini a oscillazioni in un parco. | Una donna spinge un bambino su un'altalena mentre un altro bambino oscillante guarda. | Una donna che spinge due bambini a oscillazioni. | Due bambini su oscillazioni con una donna che li spinge,Due bambini si trovano su un'altalena.
2256320794_0286c31bfa.jpg,"Un cane è Waling sulla sabbia. | Un cane che assomiglia a Lassie, che fa una faccia divertente. | Un cucciolo corre nella sabbia. | Il cane ha la bocca aperta in campo. | Il Collie è all'aperto in una zona sabbiosa.",Un cane bianco e nero corre sulla sabbia.
429851331_b248ca01cd.jpg,Un cane marrone che tiene in bocca qualcosa di viola e nero. | Un cane cattura il frisbee nero. | Un grande cane giallo umido riprende il suo giocattolo. | Cane che corre con il giocattolo. | Il cane bagnato cattura un giocattolo mentre gioca sulla sabbia.,Un cane corre attraverso l'erba.
3616771728_2c16bf8d85.jpg,"Un fantino in giallo e un fantino in blu stanno correndo i loro cavalli lungo una pista erbosa. | Il fantino che indossa un cappello giallo borda il fantino che indossa il blu. | Due cavalli con cavalieri, corrono lungo la pista. | Due fantini, uno in giallo, uno in blu, cavalcano cavalli in una gara. | Due fantini gara cavalli",Un fantino che cavalca un cavallo in una gara.
1263126002_881ebd7ac9.jpg,Una bambina sta tentando di uscire dalla sua culla verde | Un bambino in trecce cerca di uscire dalla box. | Una bambina in trecce sta cercando di uscire da una box verde e bianca. | Un bambino si trova in un box verde. | Bambino con trecce bionde nella stanza gialla che tenta di uscire dal regno verde.,Un bambino sta giocando con un giocattolo verde.
3342822192_082f932ef2.jpg,Un portiere blocca il disco mentre tiene in mano un bastone da hockey bianco. | Un portiere di hockey si accovaccia sul ghiaccio. | Un portiere di hockey in una partita sul ghiaccio. | Un giocatore di hockey cerca di bloccare il disco dal goal. | Portiere dell'hockey in ginocchio guardando in basso,Un giocatore di hockey in uniforme rossa sta giocando a hockey.
3286111436_891ae7dab9.jpg,Un giocatore di basket dribbla. | Un giocatore di basket per la Carolina del Nord si muove con la palla in mano. | Un uomo in una maglia blu gioca a basket. | Un giocatore di basket della Carolina del Nord dribba la palla. | Il giocatore di basket tiene la palla.,Un giocatore di basket in bianco e nero sta giocando a basket.
2862931640_2501bd36c5.jpg,Un gruppo di giovani posare per una foto di gruppo mentre un uomo fa un salto in bicicletta. | Una persona che salta da una rampa su una bici sopra una folla. | Un ragazzo in topless che salta una rampa in bici. | Le persone tifano mentre un ciclista cavalca la sua bici da una rampa | Le persone tifano mentre un uomo fa girare una bici BMX a mezz'aria,Un gruppo di persone sta facendo un trucco in aria.
2778290592_1910bb0431.jpg,Un levriero corre sulla terra. | Un levriero corre nella terra. | Un grande cane marrone con un muso sta correndo nel fango. | Un cane marrone chiaro che indossa un muso sta correndo sulla sabbia. | Il levriero giallo corre lungo la pista soffocata.,Un cane corre lungo la spiaggia.
2938747424_64e64784f0.jpg,Un cane di colore pallido scorre attraverso un corpo d'acqua. | Un cane bianco corre attraverso l'acqua in una spiaggia | Un cane bianco sta attraversando l'acqua sulla riva. | Il cane bianco corre attraverso l'oceano. | Il cane bianco di medie dimensioni sta correndo attraverso l'oceano.,Un cane bianco corre attraverso l'acqua.
3681414069_71ba164f71.jpg,Un cane bianco e nero dorme mentre gli altri due cani in bianco e nero giocano con un sacchetto di plastica. | Tre cani da carlino in bianco e nero stavano sdraiati e giocavano fuori. | Tre cani macchiati fuori da una casa. | Due cuccioli che giocano con un sacchetto di plastica. | Due cani di piccola taglia stanno combattendo per una borsa mentre un altro dorme.,Due cani di piccola taglia che giocano insieme.
431410325_f4916b5460.jpg,Un cane dai capelli dorati con i capelli bagnati si lecca il naso mentre si muove attraverso l'acqua poco profonda. | Un Golden Retriever si lecca il naso mentre si asciuga dall'acqua. | Un cane dai capelli lunghi esce dall'acqua e si lecca il naso. | Un cane marrone bagnato sta lasciando l'acqua. | Il cane marrone sta correndo nell'acqua leccandogli il naso.,Un cane marrone si trova in acqua con un bastone in bocca.
3403797144_53e49412ec.jpg,Un uomo che naviga nell'oceano. | Un surfista cattura un'onda e cerca di resistere mentre il surf crolla intorno a lui. | Un surfista sta cavalcando una tavola da surf sopra un'onda di rottura. | Un surfista sta cavalcando un'onda in un grande specchio d'acqua. | Un surfista su un'onda.,Un surfista cavalca un'onda.
3085667865_fa001816be.jpg,Un surfboardatore solitario che salta un'onda su una tavola da surf bianca. | Un uomo vola in aria con la sua tavola da surf. | Una persona in muta è a mezz'aria durante la navigazione. | Un surfista è nell'aria sopra l'oceano. | Un surfista esegue un trucco.,Un uomo sta saltando in aria sopra l'acqua.
2694426634_118566f7ab.jpg,"Un uomo e due bambini in una barca sull'acqua. | Un uomo e due bambini in giubbotti di salvataggio su una barca su un lago. | Un uomo che pagava una barca a remi, con due bambini dietro. | Uomo e due bambini su una barca sul lago. | Due bambini che indossano giubbotti di salvataggio affrontano un maschio più anziano mentre pagava la canoa in cui sono seduti.",Due bambini piccoli sono in acqua.
2766926202_4201bf2bf9.jpg,"Due bambini che giocano con fuochi d'artificio in acque poco profonde | Due bambini che indossano collane bagliori giocano con le scintille mentre si trovano in acqua. | Due uomini stanno giocando con bastoncini luminosi e scintillanti. | Due uomini giocano con fuochi d'artificio sulla spiaggia. | Due persone si trovano in acque poco profonde, agitando le scintille",Due uomini sono in piedi su una riva di notte.
489372715_ce52da796a.jpg,Un cane marrone si scuote la testa mentre si trova sulla sabbia. | Un cane marrone con orecchie grandi si scuote mentre si trova sulla sabbia. | Un cane arancione scuote la testa molto forte sulla sabbia. | Un cane marrone chiaro che scuote il suo corpo | Il cane dai capelli arancioni scosse la testa mentre era in piedi sulla spiaggia.,Un cane marrone corre sulla sabbia.
2911658792_6a6ef07e3a.jpg,"Un ragazzo che salta a sbarazzarsi di uno skateboard che indossa jeans blu e una maglietta rossa con un edificio sullo sfondo con molte finestre. | Una persona su uno skateboard salta in una curva sul marciapiede. | Uno skateboarder in una camicia rossa. | Ragazzo in una camicia rossa, bianca e blu skateboarding. | Ragazzo pattinaggio sullo skateboard, fotografato da un angolo basso.",Uno skateboarder sta facendo un trucco in aria.
