image_id,original_captions,generated_caption
2874876837_80d178ba9b.jpg,Um menino pulando em um trampolim. | Um garoto pulando em um trampolim. | Um garoto pula em um trampolim. | Um garotinho em uma camiseta branca de mangas compridas pula em um trampolim. | O garoto pula em trampolim do lado de fora da casa.,Um menino está pulando em um trampolim.
3009644534_992e9ea2a7.jpg,Uma foto em close de um cachorro pequeno com uma bola buraco na boca. | Um cachorro carregando uma bola branca. | Um cachorro pega uma bola em um campo. | Um cachorro trota com uma bola na boca. | O cachorro está carregando uma bola para fora,Um cachorro preto e branco está correndo na grama.
3315726723_64c9b0a945.jpg,Dois homens vestindo equipamentos de luta livre com a cabeça pressionados juntos. | Dois lutadores se agarram pelos braços; Um árbitro está parado no fundo. | Dois lutadores agarram as mãos e juntam a cabeça. | Lutadores prestes a começar uma partida. | Lutadores trancados em competição,Dois lutadores de sumô lutando.
3558251719_3af5ae2d02.jpg,Um cachorro marrom está de pé nas pernas traseiras tentando alcançar algo na mão do homem. | Um homem e um cachorro estão brincando em um campo | Um homem e um cachorro estão na grama. | Um homem segurando o bastão e brincando com um cachorro. | O homem tem um cachorro na coleira e parece estar ensinando -o a ficar nas patas traseiras.,Um cachorro marrom está brincando com um graveto na praia.
3584561689_b6eb24dd70.jpg,Um grupo de meninos joga basquete juntos. | O jogador de basquete faz uma chance como outros jogadores para tentar interceptar. | Alguns adolescentes estão se esforçando para uma bola de basquete embaixo da rede. | Essas pessoas estão jogando basquete ao ar livre. | Dois homens jogando basquete sob um céu azul,Um jogador de basquete pula no ar.
3104182973_5bb1c31275.jpg,Um monte de pessoas perto de uma árvore do tipo Natal. | Um casal passou por um parque de patinação no gelo urbano. | Muitas pessoas estão do lado de fora assistindo patinadores de gelo. | As pessoas estão patinando em uma pista ao ar livre em torno de uma enorme árvore de Natal. | Pessoas que andam por uma pista de gelo ao ar livre com uma árvore no centro.,Um grupo de pessoas está andando por uma rua da cidade.
1056249424_ef2a2e041c.jpg,"As crianças estão brincando na água. | Dois meninos, um com uma bola amarela e laranja, brincam em um pouco de água em frente a um campo. | Dois meninos brincam em uma poça. | Duas crianças brincam com um balão de lama em um dia ensolarado. | Duas crianças estão correndo e brincando em um pouco de água.",Duas crianças brincam em um lago.
3484820303_7be0e914b4.jpg,"Um menino está de bicicleta, e há uma garota na parte de trás dela com um guarda -chuva. | Um casal fica do lado de fora com um guarda -chuva e uma bicicleta. | Uma garota com um guarda -chuva está andando nas costas de uma bicicleta vendida por um garoto sorridente. | Um homem anda de bicicleta com uma mulher segurando um guarda -chuva. | Há um menino em uma bicicleta; E uma garota, segurando um guarda -chuva, subindo nas costas.",Um homem de camisa azul está andando de bicicleta em um parque de diversões.
3474912569_7165dc1d06.jpg,"Uma garota carrega uma placa que lê o resgate enquanto um grupo de pessoas a segue. | Uma garota usando uma faixa de cabeça está carregando uma placa rosa na rua. | Uma mulher com uma faixa da cabeça andando com a liderança de uma multidão, segurando uma placa dizendo ""o resgate"". | Uma jovem de camisa azul está andando na calçada e segurando uma placa rosa que diz: ""O resgate"". | Garota com camisa azul em um protesto.","Uma mulher em uma blusa preta está segurando uma placa que diz "" ⁇ ""."
2473689180_e9d8fd656a.jpg,Um jato de homem embarque. | Um parasurfer está no ar sobre a água. | Um wakeboarder está tentando um truque enquanto segura as linhas apontadas para cima. | Um wakeboard está pulando uma onda enorme. | pessoa em um wakeboard no ar,Um homem está surfando em uma prancha de surf.
3172280520_e7655fb596.jpg,Um homem careca está posando com duas meninas sorridentes. | Um cara e duas meninas estão sorrindo para a câmera. | Um homem em uma camisa vermelha fica com duas mulheres vestindo branco e sorrisos. | Um homem com pêlos faciais posa junto com duas meninas com uma paisagem da cidade atrás delas. | Duas mulheres e um homem posando para uma fotografia.,Um homem e uma mulher posam para uma foto.
2270483627_16fe41b063.jpg,Um grande cachorro bronzeado pula na água. | Um cachorro marrom claro está correndo na água. | Um cachorro de cor clara espirra na água. | Um cachorro bronzeado espirrando na água na margem de uma lagoa ou rio. | Um cachorro branco está espirrando na água.,Um cachorro nada na água.
451326127_2d95a2e1c2.jpg,um cachorro pulando sobre uma árvore caída na floresta | Um cachorro salta sobre uma árvore caído na floresta. | Um cachorro grande pulando sobre uma árvore caída na floresta. | Grandes cachorros marrons pula sobre um tronco de árvore baixo em uma área arborizada. | O pastor alemão está pulando sobre uma árvore caída.,Um cachorro pula sobre uma árvore caída na floresta.
2222559267_6fd31e3941.jpg,Um homem e uma garotinha andando pela rua. | Um homem e uma menina de mãos dadas andando pela rua. | Um homem e uma garotinha andam ao lado de um sinal sobre o crime. | Um homem de jaqueta preta está segurando a mão de uma garotinha enquanto caminha pela rua da cidade | O homem de jaqueta preta está segurando a mão da garotinha enquanto passam uma placa amarela.,Um homem e uma mulher em pé na calçada.
3321516504_5ee97771cb.jpg,Um homem segura um bebê adormecido com um cobertor amarelo. | Um homem de camisa preta e chapéu segurando um bebê adormecido com um afegão amarelo. | Um homem de chapéu fica em um sofá com uma criança. | Um homem com óculos e um chapéu e um bebê. | O homem senta -se no sofá segurando um bebê adormecido em um cobertor,Um homem e uma mulher sentam -se em um sofá.
3515451715_ac5ac04efa.jpg,Uma mãe está empurrando seus dois filhos no balanço. | Uma mãe empurra dois filhos em balanços em um parque. | Uma mulher empurra uma criança em um balanço enquanto outra criança balançando. | Uma mulher empurrando dois filhos em balanços. | Dois filhos em balanços com uma mulher empurrando -os,Duas crianças estão brincando em um parque.
2256320794_0286c31bfa.jpg,"Um cachorro está andando na areia. | Um cachorro que se parece com Lassie, fazendo uma cara engraçada. | Um filhote corre na areia. | O cachorro tem a boca aberta em campo. | O Collie está ao ar livre em uma área arenosa.",Um cachorro preto e branco está correndo na areia.
429851331_b248ca01cd.jpg,Um cachorro marrom segurando algo roxo e preto em sua boca. | Um cachorro pega frisbee preto. | Um grande cachorro amarelo molhado recupera seu brinquedo. | Cachorro correndo com brinquedo. | O cachorro molhado pega um brinquedo enquanto brinca na areia.,Um cachorro marrom e branco está carregando um graveto na boca.
3616771728_2c16bf8d85.jpg,"Um jóquei em amarelo e um jóquei em azul estão correndo seus cavalos por uma pista gramada. | O jóquei vestindo um chapéu amarelo bloqueia o jóquei usando azul. | Dois cavalos com pilotos, correm ao longo da pista. | Dois jóqueis, um em amarelo, um em azul, andando de cavalos em uma corrida. | Dois cavalos de corrida de jóqueis",Dois cavalos correm em torno de uma pista.
1263126002_881ebd7ac9.jpg,Uma menina está tentando sair de seu berço verde | Um bebê em tranças tenta sair de seu peito. | Uma criança do sexo feminino em Pigtails está tentando sair de um peito verde e branco. | Uma criança está em um playpen verde. | Baby com tranças loiras na sala amarela tentando sair do Playpen Verde.,Uma criança brinca com um brinquedo.
3342822192_082f932ef2.jpg,Um goleiro bloqueia o disco enquanto segura um bastão de hóquei branco. | Um goleiro de hóquei se agacha no gelo. | Um goleiro de hóquei em um jogo no gelo. | Um jogador de hóquei tenta bloquear o disco do gol. | Goleiro de hóquei de joelhos olhando para baixo,Dois jogadores de hóquei no gelo.
3286111436_891ae7dab9.jpg,Um jogador de basquete dribla. | Um jogador de basquete da Carolina do Norte se move com a bola na mão. | Um homem em uma camisa azul joga basquete. | Um jogador de basquete da Carolina do Norte dribla a bola. | O jogador de basquete segura a bola.,Um jogador de basquete dribla a bola.
2862931640_2501bd36c5.jpg,Um grupo de jovens posa para uma foto em grupo enquanto um homem dá um salto de bicicleta. | Uma pessoa pulando de uma rampa em uma bicicleta sobre uma multidão. | Um cara de topless pulando uma rampa em uma bicicleta. | As pessoas torcem como um ciclista a montar a bicicleta de uma rampa | As pessoas torcem como um homem a montar uma bicicleta BMX no ar,Um grupo de pessoas está pulando no ar.
2778290592_1910bb0431.jpg,Um galgo corre na terra. | Um galgo corre pela terra. | Um cachorro marrom grande com focinho está correndo na lama. | Um cachorro marrom vestindo um focinho está correndo na areia. | O galgo amarelo corre ao longo da pista amordaçado.,Um cachorro corre na areia.
2938747424_64e64784f0.jpg,Um cachorro de cor pálida passa por um corpo de água. | Um cachorro branco está correndo pela água em uma praia | Um cachorro branco está correndo pela água na costa. | O cachorro branco atravessa o oceano. | O cão de tamanho médio branco está correndo pelo oceano.,Um cachorro branco atravessa a água.
3681414069_71ba164f71.jpg,Um cachorro preto e branco dorme enquanto os outros dois cães pretos e brancos brincam com um saco plástico. | Três cães de pug preto e branco estavam deitados e brincando lá fora. | Três cães manchados do lado de fora de uma casa. | Dois filhotes brincando com um saco plástico. | Dois cães pequenos estão brigando por uma bolsa enquanto outro dorme.,Dois cães brancos e um cachorro branco estão brincando juntos.
431410325_f4916b5460.jpg,Um cachorro de cabelos dourados com cabelos molhados está lambendo o nariz enquanto se move em águas rasas. | Um Golden Retriever lambe o nariz enquanto ele seca da água. | Um cachorro de cabelos compridos sai da água e lambe o nariz. | Um cachorro marrom molhado está deixando a água. | O cachorro marrom está correndo na água lambendo o nariz.,Um cachorro marrom está brincando com uma bola de tênis na água.
3403797144_53e49412ec.jpg,Um homem surfando no oceano. | Um surfista pega uma onda e tenta segurar enquanto o surf cai ao seu redor. | Um surfista está montando uma prancha de surf em cima de uma onda de quebra. | Um surfista está montando uma onda em um grande corpo de água. | Um surfista em uma onda.,Um surfista monta uma onda.
3085667865_fa001816be.jpg,Um Surfboarder solitário pulando uma onda em uma prancha branca. | Um homem voa para o ar com a prancha de surf. | Uma pessoa em uma roupa de mergulho está no ar durante o surf. | Um surfista está no ar acima do oceano. | Um surfista realiza um truque.,Uma pessoa está montando um skate em uma prancha de surf.
2694426634_118566f7ab.jpg,"Um homem e duas crianças em um barco na água. | Um homem e duas crianças em coletes salva -vidas em um barco em um lago. | Um homem remando um barco a remo, com dois filhos nas costas. | Homem e duas crianças em um barco no lago. | Duas crianças usando jaquetas salva -vidas enfrentam um homem mais velho enquanto ele rema a canoa em que estão sentados.",Duas crianças estão em um barco em um lago.
2766926202_4201bf2bf9.jpg,"Duas crianças brincando com fogos de artifício em águas rasas | Duas crianças vestindo colares de brilho brincam com estrelinhas enquanto estão na água. | Dois homens estão brincando com bastões de brilho e estrelinhas. | Dois homens brincam com fogos de artifício na praia. | Duas pessoas estão de pé em águas rasas, agitando estrelinhas",Dois homens estão sentados em torno de uma fogueira à noite.
489372715_ce52da796a.jpg,Um cachorro marrom está balançando a cabeça enquanto está de pé na areia. | Um cachorro marrom com orelhas grandes está se sacudindo enquanto está de pé na areia. | Um cachorro laranja balança a cabeça com muita força na areia. | um cachorro bronzeado sacudindo seu corpo | O cachorro de cabelos laranja balançou a cabeça enquanto estava na praia.,Um cachorro marrom está correndo na areia.
2911658792_6a6ef07e3a.jpg,"Um garoto pulando livrando um skate usando jeans azul e uma camiseta vermelha com um prédio ao fundo com muitas janelas. | Uma pessoa em um skate pula em uma curva na calçada. | Um skatista em uma camisa vermelha. | Menino em um skate vermelho, branco e azul skate. | Menino patinando no skate, fotografado de baixo ângulo.",Um skatista faz um truque em uma rampa.
1277185009_06478dd457.jpg,Um homem de pé em uma montanha rochosa com nuvens cinzentas ao fundo. | Um homem sem camisa está andando em cima de muitas pedras. | Um homem sem camisa está andando em uma colina rochosa | Um homem sem camisa com uma mochila. | Uma pessoa de topless com uma mochila é mostrada contra uma pilha de pedras com um fundo nublado.,Uma pessoa está subindo uma montanha rochosa.
